id,type,source,status,budget_kb,notes,licence
char_body,char,CC0 pack,existing-review,160,Quaternius UAL Standard; 1 skin; 1 mesh; 67 nodes; source public/models/character/UAL1_Standard.glb; 3000 triangles max,CC0
p1_ask_time_01_e1_r1,audio,TTS,planned,12,S10 e1 spoken reply1; player voice; fixed
p1_ask_time_01_e1_r2,audio,TTS,planned,12,S10 e1 spoken reply2; player voice; fixed
p1_ask_time_01_e1_hint,audio,TTS,planned,16,S10 e1; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_ask_time_01_e2,audio,TTS,planned,24,S10 e2 NPC customer; full sentence; fixed text; duration cap <=6s
p1_ask_time_01_e2_r1,audio,TTS,planned,12,S10 e2 spoken reply1; player voice; fixed
p1_ask_time_01_e2_r2,audio,TTS,planned,12,S10 e2 spoken reply2; player voice; fixed
p1_ask_time_01_e2_hint,audio,TTS,planned,16,S10 e2; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_ask_time_01_e3,audio,TTS,planned,24,S10 e3 NPC customer; full sentence; fixed text; duration cap <=6s
p1_ask_time_01_e3_r1,audio,TTS,planned,12,S10 e3 spoken reply1; player voice; fixed
p1_ask_time_01_e3_r2,audio,TTS,planned,12,S10 e3 spoken reply2; player voice; fixed
p1_ask_time_01_e3_hint,audio,TTS,planned,16,S10 e3; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_ask_time_01_e4,audio,TTS,planned,24,S10 e4 NPC customer; full sentence; fixed text; duration cap <=6s
p1_ask_time_01_e4_r1,audio,TTS,planned,12,S10 e4 spoken reply1; player voice; fixed
p1_ask_time_01_e4_r2,audio,TTS,planned,12,S10 e4 spoken reply2; player voice; fixed
p1_ask_time_01_e4_hint,audio,TTS,planned,16,S10 e4; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_wrong_bus_01_e1,audio,TTS,planned,24,S11 e1 NPC customer; full sentence; fixed text; duration cap <=6s
p1_wrong_bus_01_e1_r1,audio,TTS,planned,12,S11 e1 spoken reply1; player voice; fixed
p1_wrong_bus_01_e1_r2,audio,TTS,planned,12,S11 e1 spoken reply2; player voice; fixed
p1_wrong_bus_01_e2,audio,TTS,planned,24,S11 e2 NPC customer; full sentence; fixed text; duration cap <=6s
p1_wrong_bus_01_e2_r1,audio,TTS,planned,12,S11 e2 spoken reply1; player voice; fixed
p1_wrong_bus_01_e2_r2,audio,TTS,planned,12,S11 e2 spoken reply2; player voice; fixed
p1_wrong_bus_01_e3,audio,TTS,planned,24,S11 e3 NPC customer; full sentence; fixed text; duration cap <=6s
p1_wrong_bus_01_e3_r1,audio,TTS,planned,12,S11 e3 spoken reply1; player voice; fixed
p1_wrong_bus_01_e3_r2,audio,TTS,planned,12,S11 e3 spoken reply2; player voice; fixed
p1_wrong_bus_01_e4,audio,TTS,planned,24,S11 e4 NPC customer; full sentence; fixed text; duration cap <=6s
p1_wrong_bus_01_e4_r1,audio,TTS,planned,12,S11 e4 spoken reply1; player voice; fixed
p1_wrong_bus_01_e4_r2,audio,TTS,planned,12,S11 e4 spoken reply2; player voice; fixed
p1_buy_fruit_01_e1,audio,TTS,planned,24,S12 e1 NPC fruit_seller; full sentence; fixed text; duration cap <=6s
p1_buy_fruit_01_e1_r1,audio,TTS,planned,12,S12 e1 spoken reply1; player voice; fixed
p1_buy_fruit_01_e1_r2,audio,TTS,planned,12,S12 e1 spoken reply2; player voice; fixed
p1_buy_fruit_01_e1_hint,audio,TTS,planned,16,S12 e1; NPC fruit_seller; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_buy_fruit_01_e2,audio,TTS,planned,24,S12 e2 NPC fruit_seller; full sentence; fixed text; duration cap <=6s
p1_buy_fruit_01_e2_r1,audio,TTS,planned,12,S12 e2 spoken reply1; player voice; fixed
p1_buy_fruit_01_e2_r2,audio,TTS,planned,12,S12 e2 spoken reply2; player voice; fixed
p1_buy_fruit_01_e2_hint,audio,TTS,planned,16,S12 e2; NPC fruit_seller; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_buy_fruit_01_e3,audio,TTS,planned,24,S12 e3 NPC fruit_seller; full sentence; fixed text; duration cap <=6s
p1_buy_fruit_01_e3_r1,audio,TTS,planned,12,S12 e3 spoken reply1; player voice; fixed
p1_buy_fruit_01_e3_r2,audio,TTS,planned,12,S12 e3 spoken reply2; player voice; fixed
p1_buy_fruit_01_e3_hint,audio,TTS,planned,16,S12 e3; NPC fruit_seller; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_buy_fruit_01_e4,audio,TTS,planned,24,S12 e4 NPC fruit_seller; full sentence; fixed text; duration cap <=6s
p1_buy_fruit_01_e4_r1,audio,TTS,planned,12,S12 e4 spoken reply1; player voice; fixed
p1_buy_fruit_01_e4_r2,audio,TTS,planned,12,S12 e4 spoken reply2; player voice; fixed
p1_buy_fruit_01_e4_hint,audio,TTS,planned,16,S12 e4; NPC fruit_seller; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_pay_rent_01_e1,audio,TTS,planned,24,S13 e1 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_pay_rent_01_e1_r1,audio,TTS,planned,12,S13 e1 spoken reply1; player voice; fixed
p1_pay_rent_01_e1_r2,audio,TTS,planned,12,S13 e1 spoken reply2; player voice; fixed
p1_pay_rent_01_e1_hint,audio,TTS,planned,16,S13 e1; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_pay_rent_01_e2,audio,TTS,planned,24,S13 e2 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_pay_rent_01_e2_r1,audio,TTS,planned,12,S13 e2 spoken reply1; player voice; fixed
p1_pay_rent_01_e2_r2,audio,TTS,planned,12,S13 e2 spoken reply2; player voice; fixed
p1_pay_rent_01_e2_hint,audio,TTS,planned,16,S13 e2; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_pay_rent_01_e3,audio,TTS,planned,24,S13 e3 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_pay_rent_01_e3_r1,audio,TTS,planned,12,S13 e3 spoken reply1; player voice; fixed
p1_pay_rent_01_e3_r2,audio,TTS,planned,12,S13 e3 spoken reply2; player voice; fixed
p1_pay_rent_01_e3_hint,audio,TTS,planned,16,S13 e3; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_pay_rent_01_e4,audio,TTS,planned,24,S13 e4 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_pay_rent_01_e4_r1,audio,TTS,planned,12,S13 e4 spoken reply1; player voice; fixed
p1_pay_rent_01_e4_r2,audio,TTS,planned,12,S13 e4 spoken reply2; player voice; fixed
p1_pay_rent_01_e4_hint,audio,TTS,planned,16,S13 e4; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_landlord_phone_01_e1,audio,TTS,planned,24,S14 e1 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_landlord_phone_01_e1_r1,audio,TTS,planned,12,S14 e1 spoken reply1; player voice; fixed
p1_landlord_phone_01_e1_r2,audio,TTS,planned,12,S14 e1 spoken reply2; player voice; fixed
p1_landlord_phone_01_e1_hint,audio,TTS,planned,16,S14 e1; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_landlord_phone_01_e2,audio,TTS,planned,24,S14 e2 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_landlord_phone_01_e2_r1,audio,TTS,planned,12,S14 e2 spoken reply1; player voice; fixed
p1_landlord_phone_01_e2_r2,audio,TTS,planned,12,S14 e2 spoken reply2; player voice; fixed
p1_landlord_phone_01_e2_hint,audio,TTS,planned,16,S14 e2; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_landlord_phone_01_e3,audio,TTS,planned,24,S14 e3 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_landlord_phone_01_e3_r1,audio,TTS,planned,12,S14 e3 spoken reply1; player voice; fixed
p1_landlord_phone_01_e3_r2,audio,TTS,planned,12,S14 e3 spoken reply2; player voice; fixed
p1_landlord_phone_01_e3_hint,audio,TTS,planned,16,S14 e3; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_landlord_phone_01_e4,audio,TTS,planned,24,S14 e4 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_landlord_phone_01_e4_r1,audio,TTS,planned,12,S14 e4 spoken reply1; player voice; fixed
p1_landlord_phone_01_e4_r2,audio,TTS,planned,12,S14 e4 spoken reply2; player voice; fixed
p1_landlord_phone_01_e4_hint,audio,TTS,planned,16,S14 e4; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_cook_family_chat_01_e1,audio,TTS,planned,24,S15 e1 NPC cook; full sentence; fixed text; duration cap <=6s
p1_cook_family_chat_01_e1_r1,audio,TTS,planned,12,S15 e1 spoken reply1; player voice; fixed
p1_cook_family_chat_01_e1_r2,audio,TTS,planned,12,S15 e1 spoken reply2; player voice; fixed
p1_cook_family_chat_01_e1_hint,audio,TTS,planned,16,S15 e1; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_cook_family_chat_01_e2,audio,TTS,planned,24,S15 e2 NPC cook; full sentence; fixed text; duration cap <=6s
p1_cook_family_chat_01_e2_r1,audio,TTS,planned,12,S15 e2 spoken reply1; player voice; fixed
p1_cook_family_chat_01_e2_r2,audio,TTS,planned,12,S15 e2 spoken reply2; player voice; fixed
p1_cook_family_chat_01_e2_hint,audio,TTS,planned,16,S15 e2; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_cook_family_chat_01_e3,audio,TTS,planned,24,S15 e3 NPC cook; full sentence; fixed text; duration cap <=6s
p1_cook_family_chat_01_e3_r1,audio,TTS,planned,12,S15 e3 spoken reply1; player voice; fixed
p1_cook_family_chat_01_e3_r2,audio,TTS,planned,12,S15 e3 spoken reply2; player voice; fixed
p1_cook_family_chat_01_e3_hint,audio,TTS,planned,16,S15 e3; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_cook_family_chat_01_e4,audio,TTS,planned,24,S15 e4 NPC cook; full sentence; fixed text; duration cap <=6s
p1_cook_family_chat_01_e4_r1,audio,TTS,planned,12,S15 e4 spoken reply1; player voice; fixed
p1_cook_family_chat_01_e4_r2,audio,TTS,planned,12,S15 e4 spoken reply2; player voice; fixed
p1_cook_family_chat_01_e4_hint,audio,TTS,planned,16,S15 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_customer_people_chat_02_e1,audio,TTS,planned,24,S16 e1 NPC customer; full sentence; fixed text; duration cap <=6s
p1_customer_people_chat_02_e1_r1,audio,TTS,planned,12,S16 e1 spoken reply1; player voice; fixed
p1_customer_people_chat_02_e1_r2,audio,TTS,planned,12,S16 e1 spoken reply2; player voice; fixed
p1_customer_people_chat_02_e1_hint,audio,TTS,planned,16,S16 e1; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_customer_people_chat_02_e2,audio,TTS,planned,24,S16 e2 NPC customer; full sentence; fixed text; duration cap <=6s
p1_customer_people_chat_02_e2_r1,audio,TTS,planned,12,S16 e2 spoken reply1; player voice; fixed
p1_customer_people_chat_02_e2_r2,audio,TTS,planned,12,S16 e2 spoken reply2; player voice; fixed
p1_customer_people_chat_02_e2_hint,audio,TTS,planned,16,S16 e2; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_customer_people_chat_02_e3,audio,TTS,planned,24,S16 e3 NPC customer; full sentence; fixed text; duration cap <=6s
p1_customer_people_chat_02_e3_r1,audio,TTS,planned,12,S16 e3 spoken reply1; player voice; fixed
p1_customer_people_chat_02_e3_r2,audio,TTS,planned,12,S16 e3 spoken reply2; player voice; fixed
p1_customer_people_chat_02_e3_hint,audio,TTS,planned,16,S16 e3; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_customer_people_chat_02_e4,audio,TTS,planned,24,S16 e4 NPC customer; full sentence; fixed text; duration cap <=6s
p1_customer_people_chat_02_e4_r1,audio,TTS,planned,12,S16 e4 spoken reply1; player voice; fixed
p1_customer_people_chat_02_e4_r2,audio,TTS,planned,12,S16 e4 spoken reply2; player voice; fixed
p1_customer_people_chat_02_e4_hint,audio,TTS,planned,16,S16 e4; NPC customer; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_address_03_e1,audio,TTS,planned,24,S17 e1 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_address_03_e1_r1,audio,TTS,planned,12,S17 e1 spoken reply1; player voice; fixed
p1_mentor_address_03_e1_r2,audio,TTS,planned,12,S17 e1 spoken reply2; player voice; fixed
p1_mentor_address_03_e1_hint,audio,TTS,planned,16,S17 e1; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_address_03_e2,audio,TTS,planned,24,S17 e2 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_address_03_e2_r1,audio,TTS,planned,12,S17 e2 spoken reply1; player voice; fixed
p1_mentor_address_03_e2_r2,audio,TTS,planned,12,S17 e2 spoken reply2; player voice; fixed
p1_mentor_address_03_e2_hint,audio,TTS,planned,16,S17 e2; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_address_03_e3,audio,TTS,planned,24,S17 e3 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_address_03_e3_r1,audio,TTS,planned,12,S17 e3 spoken reply1; player voice; fixed
p1_mentor_address_03_e3_r2,audio,TTS,planned,12,S17 e3 spoken reply2; player voice; fixed
p1_mentor_address_03_e3_hint,audio,TTS,planned,16,S17 e3; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_mentor_address_03_e4,audio,TTS,planned,24,S17 e4 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_mentor_address_03_e4_r1,audio,TTS,planned,12,S17 e4 spoken reply1; player voice; fixed
p1_mentor_address_03_e4_r2,audio,TTS,planned,12,S17 e4 spoken reply2; player voice; fixed
p1_mentor_address_03_e4_hint,audio,TTS,planned,16,S17 e4; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_study_at_home_01_e1,audio,TTS,planned,24,S18 e1 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_study_at_home_01_e1_r1,audio,TTS,planned,12,S18 e1 spoken reply1; player voice; fixed
p1_study_at_home_01_e1_r2,audio,TTS,planned,12,S18 e1 spoken reply2; player voice; fixed
p1_study_at_home_01_e1_hint,audio,TTS,planned,16,S18 e1; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_study_at_home_01_e2,audio,TTS,planned,24,S18 e2 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_study_at_home_01_e2_r1,audio,TTS,planned,12,S18 e2 spoken reply1; player voice; fixed
p1_study_at_home_01_e2_r2,audio,TTS,planned,12,S18 e2 spoken reply2; player voice; fixed
p1_study_at_home_01_e2_hint,audio,TTS,planned,16,S18 e2; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_study_at_home_01_e3,audio,TTS,planned,24,S18 e3 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_study_at_home_01_e3_r1,audio,TTS,planned,12,S18 e3 spoken reply1; player voice; fixed
p1_study_at_home_01_e3_r2,audio,TTS,planned,12,S18 e3 spoken reply2; player voice; fixed
p1_study_at_home_01_e3_hint,audio,TTS,planned,16,S18 e3; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_study_at_home_01_e4,audio,TTS,planned,24,S18 e4 NPC mentor; full sentence; fixed text; duration cap <=6s
p1_study_at_home_01_e4_r1,audio,TTS,planned,12,S18 e4 spoken reply1; player voice; fixed
p1_study_at_home_01_e4_r2,audio,TTS,planned,12,S18 e4 spoken reply2; player voice; fixed
p1_study_at_home_01_e4_hint,audio,TTS,planned,16,S18 e4; NPC mentor; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_room_evening_01_e1,audio,TTS,planned,24,S19 e1 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_room_evening_01_e1_r1,audio,TTS,planned,12,S19 e1 spoken reply1; player voice; fixed
p1_room_evening_01_e1_r2,audio,TTS,planned,12,S19 e1 spoken reply2; player voice; fixed
p1_room_evening_01_e1_hint,audio,TTS,planned,16,S19 e1; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_room_evening_01_e2,audio,TTS,planned,24,S19 e2 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_room_evening_01_e2_r1,audio,TTS,planned,12,S19 e2 spoken reply1; player voice; fixed
p1_room_evening_01_e2_r2,audio,TTS,planned,12,S19 e2 spoken reply2; player voice; fixed
p1_room_evening_01_e2_hint,audio,TTS,planned,16,S19 e2; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_room_evening_01_e3,audio,TTS,planned,24,S19 e3 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_room_evening_01_e3_r1,audio,TTS,planned,12,S19 e3 spoken reply1; player voice; fixed
p1_room_evening_01_e3_r2,audio,TTS,planned,12,S19 e3 spoken reply2; player voice; fixed
p1_room_evening_01_e3_hint,audio,TTS,planned,16,S19 e3; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_room_evening_01_e4,audio,TTS,planned,24,S19 e4 NPC landlord; full sentence; fixed text; duration cap <=6s
p1_room_evening_01_e4_r1,audio,TTS,planned,12,S19 e4 spoken reply1; player voice; fixed
p1_room_evening_01_e4_r2,audio,TTS,planned,12,S19 e4 spoken reply2; player voice; fixed
p1_room_evening_01_e4_hint,audio,TTS,planned,16,S19 e4; NPC landlord; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_weather_lunch_01_e1,audio,TTS,planned,24,S20 e1 NPC cook; full sentence; fixed text; duration cap <=6s
p1_weather_lunch_01_e1_r1,audio,TTS,planned,12,S20 e1 spoken reply1; player voice; fixed
p1_weather_lunch_01_e1_r2,audio,TTS,planned,12,S20 e1 spoken reply2; player voice; fixed
p1_weather_lunch_01_e1_hint,audio,TTS,planned,16,S20 e1; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_weather_lunch_01_e2,audio,TTS,planned,24,S20 e2 NPC cook; full sentence; fixed text; duration cap <=6s
p1_weather_lunch_01_e2_r1,audio,TTS,planned,12,S20 e2 spoken reply1; player voice; fixed
p1_weather_lunch_01_e2_r2,audio,TTS,planned,12,S20 e2 spoken reply2; player voice; fixed
p1_weather_lunch_01_e2_hint,audio,TTS,planned,16,S20 e2; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_weather_lunch_01_e3,audio,TTS,planned,24,S20 e3 NPC cook; full sentence; fixed text; duration cap <=6s
p1_weather_lunch_01_e3_r1,audio,TTS,planned,12,S20 e3 spoken reply1; player voice; fixed
p1_weather_lunch_01_e3_r2,audio,TTS,planned,12,S20 e3 spoken reply2; player voice; fixed
p1_weather_lunch_01_e3_hint,audio,TTS,planned,16,S20 e3; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_weather_lunch_01_e4,audio,TTS,planned,24,S20 e4 NPC cook; full sentence; fixed text; duration cap <=6s
p1_weather_lunch_01_e4_r1,audio,TTS,planned,12,S20 e4 spoken reply1; player voice; fixed
p1_weather_lunch_01_e4_r2,audio,TTS,planned,12,S20 e4 spoken reply2; player voice; fixed
p1_weather_lunch_01_e4_hint,audio,TTS,planned,16,S20 e4; NPC cook; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_clinic_delivery_03_e1,audio,TTS,planned,24,S21 e1 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_clinic_delivery_03_e1_r1,audio,TTS,planned,12,S21 e1 spoken reply1; player voice; fixed
p1_clinic_delivery_03_e1_r2,audio,TTS,planned,12,S21 e1 spoken reply2; player voice; fixed
p1_clinic_delivery_03_e1_hint,audio,TTS,planned,16,S21 e1; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_clinic_delivery_03_e2,audio,TTS,planned,24,S21 e2 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_clinic_delivery_03_e2_r1,audio,TTS,planned,12,S21 e2 spoken reply1; player voice; fixed
p1_clinic_delivery_03_e2_r2,audio,TTS,planned,12,S21 e2 spoken reply2; player voice; fixed
p1_clinic_delivery_03_e2_hint,audio,TTS,planned,16,S21 e2; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_clinic_delivery_03_e3,audio,TTS,planned,24,S21 e3 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_clinic_delivery_03_e3_r1,audio,TTS,planned,12,S21 e3 spoken reply1; player voice; fixed
p1_clinic_delivery_03_e3_r2,audio,TTS,planned,12,S21 e3 spoken reply2; player voice; fixed
p1_clinic_delivery_03_e3_hint,audio,TTS,planned,16,S21 e3; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_clinic_delivery_03_e4,audio,TTS,planned,24,S21 e4 NPC delivery_boss; full sentence; fixed text; duration cap <=6s
p1_clinic_delivery_03_e4_r1,audio,TTS,planned,12,S21 e4 spoken reply1; player voice; fixed
p1_clinic_delivery_03_e4_r2,audio,TTS,planned,12,S21 e4 spoken reply2; player voice; fixed
p1_clinic_delivery_03_e4_hint,audio,TTS,planned,16,S21 e4; NPC delivery_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_street_labels_01_e1,audio,TTS,planned,24,S22 e1 NPC shopkeeper; full sentence; fixed text; duration cap <=6s
p1_street_labels_01_e1_r1,audio,TTS,planned,12,S22 e1 spoken reply1; player voice; fixed
p1_street_labels_01_e1_r2,audio,TTS,planned,12,S22 e1 spoken reply2; player voice; fixed
p1_street_labels_01_e1_hint,audio,TTS,planned,16,S22 e1; NPC shopkeeper; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_street_labels_01_e2,audio,TTS,planned,24,S22 e2 NPC shopkeeper; full sentence; fixed text; duration cap <=6s
p1_street_labels_01_e2_r1,audio,TTS,planned,12,S22 e2 spoken reply1; player voice; fixed
p1_street_labels_01_e2_r2,audio,TTS,planned,12,S22 e2 spoken reply2; player voice; fixed
p1_street_labels_01_e2_hint,audio,TTS,planned,16,S22 e2; NPC shopkeeper; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_street_labels_01_e3,audio,TTS,planned,24,S22 e3 NPC shopkeeper; full sentence; fixed text; duration cap <=6s
p1_street_labels_01_e3_r1,audio,TTS,planned,12,S22 e3 spoken reply1; player voice; fixed
p1_street_labels_01_e3_r2,audio,TTS,planned,12,S22 e3 spoken reply2; player voice; fixed
p1_street_labels_01_e3_hint,audio,TTS,planned,16,S22 e3; NPC shopkeeper; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_street_labels_01_e4,audio,TTS,planned,24,S22 e4 NPC shopkeeper; full sentence; fixed text; duration cap <=6s
p1_street_labels_01_e4_r1,audio,TTS,planned,12,S22 e4 spoken reply1; player voice; fixed
p1_street_labels_01_e4_r2,audio,TTS,planned,12,S22 e4 spoken reply2; player voice; fixed
p1_street_labels_01_e4_hint,audio,TTS,planned,16,S22 e4; NPC shopkeeper; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_review_03_e1__v000,audio,TTS,planned,24,S23 e1 NPC warehouse_boss; full sentence; variant 0/2; duration cap <=6s
p1_warehouse_review_03_e1__v001,audio,TTS,planned,24,S23 e1 NPC warehouse_boss; full sentence; variant 1/2; duration cap <=6s
p1_warehouse_review_03_e1_r1__v000,audio,TTS,planned,12,S23 e1 spoken reply1; player voice; variant 0/2
p1_warehouse_review_03_e1_r1__v001,audio,TTS,planned,12,S23 e1 spoken reply1; player voice; variant 1/2
p1_warehouse_review_03_e1_r2__v000,audio,TTS,planned,12,S23 e1 spoken reply2; player voice; variant 0/2
p1_warehouse_review_03_e1_r2__v001,audio,TTS,planned,12,S23 e1 spoken reply2; player voice; variant 1/2
p1_warehouse_review_03_e1_hint,audio,TTS,planned,16,S23 e1; NPC warehouse_boss; simpler fixed no-slot rephrase; only words already met; shown after2misses
p1_warehouse_review_03_e2__v000,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 0/10; duration cap <=6s
p1_warehouse_review_03_e2__v001,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 1/10; duration cap <=6s
p1_warehouse_review_03_e2__v002,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 2/10; duration cap <=6s
p1_warehouse_review_03_e2__v003,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 3/10; duration cap <=6s
p1_warehouse_review_03_e2__v004,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 4/10; duration cap <=6s
p1_warehouse_review_03_e2__v005,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 5/10; duration cap <=6s
p1_warehouse_review_03_e2__v006,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 6/10; duration cap <=6s
p1_warehouse_review_03_e2__v007,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 7/10; duration cap <=6s
p1_warehouse_review_03_e2__v008,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 8/10; duration cap <=6s
p1_warehouse_review_03_e2__v009,audio,TTS,planned,24,S23 e2 NPC warehouse_boss; full sentence; variant 9/10; duration cap <=6s
p1_warehouse_review_03_e2_r1__v000,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 0/10
p1_warehouse_review_03_e2_r1__v001,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 1/10
p1_warehouse_review_03_e2_r1__v002,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 2/10
p1_warehouse_review_03_e2_r1__v003,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 3/10
p1_warehouse_review_03_e2_r1__v004,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 4/10
p1_warehouse_review_03_e2_r1__v005,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 5/10
p1_warehouse_review_03_e2_r1__v006,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 6/10
p1_warehouse_review_03_e2_r1__v007,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 7/10
p1_warehouse_review_03_e2_r1__v008,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 8/10
p1_warehouse_review_03_e2_r1__v009,audio,TTS,planned,12,S23 e2 spoken reply1; player voice; variant 9/10
p1_warehouse_review_03_e2_r2__v000,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 0/10
p1_warehouse_review_03_e2_r2__v001,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 1/10
p1_warehouse_review_03_e2_r2__v002,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 2/10
p1_warehouse_review_03_e2_r2__v003,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 3/10
p1_warehouse_review_03_e2_r2__v004,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 4/10
p1_warehouse_review_03_e2_r2__v005,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 5/10
p1_warehouse_review_03_e2_r2__v006,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 6/10
p1_warehouse_review_03_e2_r2__v007,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 7/10
p1_warehouse_review_03_e2_r2__v008,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 8/10
p1_warehouse_review_03_e2_r2__v009,audio,TTS,planned,12,S23 e2 spoken reply2; player voice; variant 9/10
