id	text	pinyin	voice	file
p1_noodle_dishwasher_01_e4_r1__v009	十个杯子。	shí ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r1__v009.opus
p1_noodle_dishwasher_01_e4_r2__v000	一个碗。	yí ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v000.opus
p1_noodle_dishwasher_01_e4_r2__v001	二个碗。	èr ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v001.opus
p1_noodle_dishwasher_01_e4_r2__v002	三个碗。	sān ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v002.opus
p1_noodle_dishwasher_01_e4_r2__v003	四个碗。	sì ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v003.opus
p1_noodle_dishwasher_01_e4_r2__v004	五个碗。	wǔ ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v004.opus
p1_noodle_dishwasher_01_e4_r2__v005	六个碗。	liù ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v005.opus
p1_noodle_dishwasher_01_e4_r2__v006	七个碗。	qī ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v006.opus
p1_noodle_dishwasher_01_e4_r2__v007	八个碗。	bā ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v007.opus
p1_noodle_dishwasher_01_e4_r2__v008	九个碗。	jiǔ ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v008.opus
p1_noodle_dishwasher_01_e4_r2__v009	十个碗。	shí ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e4_r2__v009.opus
p1_noodle_dishwasher_01_e5	杯子几个？你做。	Bēizi jǐ ge? Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5.opus
p1_noodle_dishwasher_01_e5_h__v000	杯子，一个。	Bēizi, yí ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v000.opus
p1_noodle_dishwasher_01_e5_h__v001	杯子，二个。	Bēizi, èr ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v001.opus
p1_noodle_dishwasher_01_e5_h__v002	杯子，三个。	Bēizi, sān ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v002.opus
p1_noodle_dishwasher_01_e5_h__v003	杯子，四个。	Bēizi, sì ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v003.opus
p1_noodle_dishwasher_01_e5_h__v004	杯子，五个。	Bēizi, wǔ ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v004.opus
p1_noodle_dishwasher_01_e5_h__v005	杯子，六个。	Bēizi, liù ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v005.opus
p1_noodle_dishwasher_01_e5_h__v006	杯子，七个。	Bēizi, qī ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v006.opus
p1_noodle_dishwasher_01_e5_h__v007	杯子，八个。	Bēizi, bā ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v007.opus
p1_noodle_dishwasher_01_e5_h__v008	杯子，九个。	Bēizi, jiǔ ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v008.opus
p1_noodle_dishwasher_01_e5_h__v009	杯子，十个。	Bēizi, shí ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_e5_h__v009.opus
p1_noodle_dishwasher_01_e5_r1__v000	我做一个杯子。	Wǒ zuò yí ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v000.opus
p1_noodle_dishwasher_01_e5_r1__v001	我做二个杯子。	Wǒ zuò èr ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v001.opus
p1_noodle_dishwasher_01_e5_r1__v002	我做三个杯子。	Wǒ zuò sān ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v002.opus
p1_noodle_dishwasher_01_e5_r1__v003	我做四个杯子。	Wǒ zuò sì ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v003.opus
p1_noodle_dishwasher_01_e5_r1__v004	我做五个杯子。	Wǒ zuò wǔ ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v004.opus
p1_noodle_dishwasher_01_e5_r1__v005	我做六个杯子。	Wǒ zuò liù ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v005.opus
p1_noodle_dishwasher_01_e5_r1__v006	我做七个杯子。	Wǒ zuò qī ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v006.opus
p1_noodle_dishwasher_01_e5_r1__v007	我做八个杯子。	Wǒ zuò bā ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v007.opus
p1_noodle_dishwasher_01_e5_r1__v008	我做九个杯子。	Wǒ zuò jiǔ ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v008.opus
p1_noodle_dishwasher_01_e5_r1__v009	我做十个杯子。	Wǒ zuò shí ge bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r1__v009.opus
p1_noodle_dishwasher_01_e5_r2__v000	我做一个碗。	Wǒ zuò yí ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v000.opus
p1_noodle_dishwasher_01_e5_r2__v001	我做二个碗。	Wǒ zuò èr ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v001.opus
p1_noodle_dishwasher_01_e5_r2__v002	我做三个碗。	Wǒ zuò sān ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v002.opus
p1_noodle_dishwasher_01_e5_r2__v003	我做四个碗。	Wǒ zuò sì ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v003.opus
p1_noodle_dishwasher_01_e5_r2__v004	我做五个碗。	Wǒ zuò wǔ ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v004.opus
p1_noodle_dishwasher_01_e5_r2__v005	我做六个碗。	Wǒ zuò liù ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v005.opus
p1_noodle_dishwasher_01_e5_r2__v006	我做七个碗。	Wǒ zuò qī ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v006.opus
p1_noodle_dishwasher_01_e5_r2__v007	我做八个碗。	Wǒ zuò bā ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v007.opus
p1_noodle_dishwasher_01_e5_r2__v008	我做九个碗。	Wǒ zuò jiǔ ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v008.opus
p1_noodle_dishwasher_01_e5_r2__v009	我做十个碗。	Wǒ zuò shí ge wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_e5_r2__v009.opus
p1_noodle_dishwasher_01_wrong_e1	好。	Hǎo.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_01_wrong_e1.opus
p1_noodle_dishwasher_01_wrong_e1_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_01_wrong_e1_r1.opus
p1_noodle_dishwasher_02_e1	你好。你工作，我工作。这是杯子，请。	Nǐ hǎo. Nǐ gōngzuò, wǒ gōngzuò. Zhè shì bēizi, qǐng.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e1.opus
p1_noodle_dishwasher_02_e1_h	杯子，请。	Bēizi, qǐng.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e1_h.opus
p1_noodle_dishwasher_02_e1_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e1_r1.opus
p1_noodle_dishwasher_02_e1_r2	碗。	Wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e1_r2.opus
p1_noodle_dishwasher_02_e2	这是水，那是茶。茶，请。	Zhè shì shuǐ, nà shì chá. Chá, qǐng.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e2.opus
p1_noodle_dishwasher_02_e2_h	茶。	Chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e2_h.opus
p1_noodle_dishwasher_02_e2_r1	茶。	Chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e2_r1.opus
p1_noodle_dishwasher_02_e2_r2	水。	Shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e2_r2.opus
p1_noodle_dishwasher_02_e3	这是水，你喝水。	Zhè shì shuǐ, nǐ hē shuǐ.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e3.opus
p1_noodle_dishwasher_02_e3_h	喝水。	Hē shuǐ.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e3_h.opus
p1_noodle_dishwasher_02_e3_r1	我喝水。	Wǒ hē shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e3_r1.opus
p1_noodle_dishwasher_02_e3_r2	我喝茶。	Wǒ hē chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e3_r2.opus
p1_noodle_dishwasher_02_e4__v000	一个杯子，请。你做。	yí ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v000.opus
p1_noodle_dishwasher_02_e4__v001	二个杯子，请。你做。	èr ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v001.opus
p1_noodle_dishwasher_02_e4__v002	三个杯子，请。你做。	sān ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v002.opus
p1_noodle_dishwasher_02_e4__v003	四个杯子，请。你做。	sì ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v003.opus
p1_noodle_dishwasher_02_e4__v004	五个杯子，请。你做。	wǔ ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v004.opus
p1_noodle_dishwasher_02_e4__v005	六个杯子，请。你做。	liù ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v005.opus
p1_noodle_dishwasher_02_e4__v006	七个杯子，请。你做。	qī ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v006.opus
p1_noodle_dishwasher_02_e4__v007	八个杯子，请。你做。	bā ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v007.opus
p1_noodle_dishwasher_02_e4__v008	九个杯子，请。你做。	jiǔ ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v008.opus
p1_noodle_dishwasher_02_e4__v009	十个杯子，请。你做。	shí ge bēizi, qǐng. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4__v009.opus
p1_noodle_dishwasher_02_e4_h__v000	一个杯子。	yí ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v000.opus
p1_noodle_dishwasher_02_e4_h__v001	二个杯子。	èr ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v001.opus
p1_noodle_dishwasher_02_e4_h__v002	三个杯子。	sān ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v002.opus
p1_noodle_dishwasher_02_e4_h__v003	四个杯子。	sì ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v003.opus
p1_noodle_dishwasher_02_e4_h__v004	五个杯子。	wǔ ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v004.opus
p1_noodle_dishwasher_02_e4_h__v005	六个杯子。	liù ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v005.opus
p1_noodle_dishwasher_02_e4_h__v006	七个杯子。	qī ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v006.opus
p1_noodle_dishwasher_02_e4_h__v007	八个杯子。	bā ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v007.opus
p1_noodle_dishwasher_02_e4_h__v008	九个杯子。	jiǔ ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v008.opus
p1_noodle_dishwasher_02_e4_h__v009	十个杯子。	shí ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e4_h__v009.opus
p1_noodle_dishwasher_02_e4_r1	杯子。	Bēizi.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e4_r1.opus
p1_noodle_dishwasher_02_e4_r2	碗。	Wǎn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e4_r2.opus
p1_noodle_dishwasher_02_e5	杯子六个，碗八个。杯子几个？	Bēizi liù ge, wǎn bā ge. Bēizi jǐ ge?	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e5.opus
p1_noodle_dishwasher_02_e5_h	六个杯子。	Liù ge bēizi.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_e5_h.opus
p1_noodle_dishwasher_02_e5_r1	六个。	Liù ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e5_r1.opus
p1_noodle_dishwasher_02_e5_r2	八个。	Bā ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_e5_r2.opus
p1_noodle_dishwasher_02_wrong_e1	好。	Hǎo.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_wrong_e1.opus
p1_noodle_dishwasher_02_wrong_e1_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_wrong_e1_r1.opus
p1_noodle_dishwasher_02_wrong_e2	好。	Hǎo.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_02_wrong_e2.opus
p1_noodle_dishwasher_02_wrong_e2_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_02_wrong_e2_r1.opus
p1_noodle_dishwasher_03_e1	你好。你工作，我工作。米饭，有？	Nǐ hǎo. Nǐ gōngzuò, wǒ gōngzuò. Mǐfàn, yǒu?	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e1.opus
p1_noodle_dishwasher_03_e1_h	有。	Yǒu.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e1_h.opus
p1_noodle_dishwasher_03_e1_r1	有米饭。	Yǒu mǐfàn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e1_r1.opus
p1_noodle_dishwasher_03_e1_r2	有茶。	Yǒu chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e1_r2.opus
p1_noodle_dishwasher_03_e2	这是杯子，那是碗。菜，有？	Zhè shì bēizi, nà shì wǎn. Cài, yǒu?	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e2.opus
p1_noodle_dishwasher_03_e2_h	菜。	Cài.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e2_h.opus
p1_noodle_dishwasher_03_e2_r1	有菜。	Yǒu cài.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e2_r1.opus
p1_noodle_dishwasher_03_e2_r2	有米饭。	Yǒu mǐfàn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e2_r2.opus
p1_noodle_dishwasher_03_e3	一、二、三、四。水，有。茶，没有。	Yī, èr, sān, sì. Shuǐ, yǒu. Chá, méiyǒu.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e3.opus
p1_noodle_dishwasher_03_e3_h	没有茶。	Méiyǒu chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e3_h.opus
p1_noodle_dishwasher_03_e3_r1	没有茶。	Méiyǒu chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e3_r1.opus
p1_noodle_dishwasher_03_e3_r2	没有水。	Méiyǒu shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e3_r2.opus
p1_noodle_dishwasher_03_e4	水，我喝。茶，我不喝。	Shuǐ, wǒ hē. Chá, wǒ bù hē.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e4.opus
p1_noodle_dishwasher_03_e4_h	不喝茶。	Bù hē chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e4_h.opus
p1_noodle_dishwasher_03_e4_r1	不喝茶。	Bù hē chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e4_r1.opus
p1_noodle_dishwasher_03_e4_r2	不喝水。	Bù hē shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e4_r2.opus
p1_noodle_dishwasher_03_e5	有米饭，有菜。请吃米饭。你做。	Yǒu mǐfàn, yǒu cài. Qǐng chī mǐfàn. Nǐ zuò.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e5.opus
p1_noodle_dishwasher_03_e5_h	吃米饭。	Chī mǐfàn.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_e5_h.opus
p1_noodle_dishwasher_03_e5_r1	我吃米饭。	Wǒ chī mǐfàn.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e5_r1.opus
p1_noodle_dishwasher_03_e5_r2	我吃菜。	Wǒ chī cài.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_e5_r2.opus
p1_noodle_dishwasher_03_wrong_e1	好。	Hǎo.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_wrong_e1.opus
p1_noodle_dishwasher_03_wrong_e1_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_wrong_e1_r1.opus
p1_noodle_dishwasher_03_wrong_e2	好。	Hǎo.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_dishwasher_03_wrong_e2.opus
p1_noodle_dishwasher_03_wrong_e2_r1	好。	Hǎo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_dishwasher_03_wrong_e2_r1.opus
p1_noodle_review_04_e1__v000	有水，你喝吗？中国茶好喝。	Yǒu shuǐ, nǐ hē ma? Zhōngguó chá hǎohē.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e1__v000.opus
p1_noodle_review_04_e1__v001	有茶，你喝吗？中国茶好喝。	Yǒu chá, nǐ hē ma? Zhōngguó chá hǎohē.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e1__v001.opus
p1_noodle_review_04_e1_h__v000	喝水。	Hē shuǐ.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e1_h__v000.opus
p1_noodle_review_04_e1_h__v001	喝茶。	Hē chá.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e1_h__v001.opus
p1_noodle_review_04_e1_r1__v000	我喝水。	Wǒ hē shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e1_r1__v000.opus
p1_noodle_review_04_e1_r1__v001	我喝茶。	Wǒ hē chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e1_r1__v001.opus
p1_noodle_review_04_e1_r2__v000	我不喝水。	Wǒ bù hē shuǐ.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e1_r2__v000.opus
p1_noodle_review_04_e1_r2__v001	我不喝茶。	Wǒ bù hē chá.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e1_r2__v001.opus
p1_noodle_review_04_e2__v000	这个杯子有狗，那个有猫。都在这。	Zhè ge bēizi yǒu gǒu, nà ge yǒu māo. Dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e2__v000.opus
p1_noodle_review_04_e2__v001	这个碗有狗，那个有猫。都在这。	Zhè ge wǎn yǒu gǒu, nà ge yǒu māo. Dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e2__v001.opus
p1_noodle_review_04_e2_h__v000	这个杯子有狗。	Zhè ge bēizi yǒu gǒu.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e2_h__v000.opus
p1_noodle_review_04_e2_h__v001	这个碗有狗。	Zhè ge wǎn yǒu gǒu.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e2_h__v001.opus
p1_noodle_review_04_e2_r1__v000	这个杯子有狗。	Zhè ge bēizi yǒu gǒu.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e2_r1__v000.opus
p1_noodle_review_04_e2_r1__v001	这个碗有狗。	Zhè ge wǎn yǒu gǒu.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e2_r1__v001.opus
p1_noodle_review_04_e2_r2__v000	这个杯子有猫。	Zhè ge bēizi yǒu māo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e2_r2__v000.opus
p1_noodle_review_04_e2_r2__v001	这个碗有猫。	Zhè ge wǎn yǒu māo.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e2_r2__v001.opus
p1_noodle_review_04_e3__v000	请做一个；饭店的杯子、碗都在这。	Qǐng zuò yí ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v000.opus
p1_noodle_review_04_e3__v001	请做二个；饭店的杯子、碗都在这。	Qǐng zuò èr ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v001.opus
p1_noodle_review_04_e3__v002	请做三个；饭店的杯子、碗都在这。	Qǐng zuò sān ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v002.opus
p1_noodle_review_04_e3__v003	请做四个；饭店的杯子、碗都在这。	Qǐng zuò sì ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v003.opus
p1_noodle_review_04_e3__v004	请做五个；饭店的杯子、碗都在这。	Qǐng zuò wǔ ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v004.opus
p1_noodle_review_04_e3__v005	请做六个；饭店的杯子、碗都在这。	Qǐng zuò liù ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v005.opus
p1_noodle_review_04_e3__v006	请做七个；饭店的杯子、碗都在这。	Qǐng zuò qī ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v006.opus
p1_noodle_review_04_e3__v007	请做八个；饭店的杯子、碗都在这。	Qǐng zuò bā ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v007.opus
p1_noodle_review_04_e3__v008	请做九个；饭店的杯子、碗都在这。	Qǐng zuò jiǔ ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v008.opus
p1_noodle_review_04_e3__v009	请做十个；饭店的杯子、碗都在这。	Qǐng zuò shí ge; fàndiàn de bēizi, wǎn dōu zài zhè.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3__v009.opus
p1_noodle_review_04_e3_h__v000	做一个。	Zuò yí ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v000.opus
p1_noodle_review_04_e3_h__v001	做二个。	Zuò èr ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v001.opus
p1_noodle_review_04_e3_h__v002	做三个。	Zuò sān ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v002.opus
p1_noodle_review_04_e3_h__v003	做四个。	Zuò sì ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v003.opus
p1_noodle_review_04_e3_h__v004	做五个。	Zuò wǔ ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v004.opus
p1_noodle_review_04_e3_h__v005	做六个。	Zuò liù ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v005.opus
p1_noodle_review_04_e3_h__v006	做七个。	Zuò qī ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v006.opus
p1_noodle_review_04_e3_h__v007	做八个。	Zuò bā ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v007.opus
p1_noodle_review_04_e3_h__v008	做九个。	Zuò jiǔ ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v008.opus
p1_noodle_review_04_e3_h__v009	做十个。	Zuò shí ge.	zh-CN-YunjianNeural	audio/phase1/p1_noodle_review_04_e3_h__v009.opus
p1_noodle_review_04_e3_r1__v000	我做一个。	Wǒ zuò yí ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v000.opus
p1_noodle_review_04_e3_r1__v001	我做二个。	Wǒ zuò èr ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v001.opus
p1_noodle_review_04_e3_r1__v002	我做三个。	Wǒ zuò sān ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v002.opus
p1_noodle_review_04_e3_r1__v003	我做四个。	Wǒ zuò sì ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v003.opus
p1_noodle_review_04_e3_r1__v004	我做五个。	Wǒ zuò wǔ ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v004.opus
p1_noodle_review_04_e3_r1__v005	我做六个。	Wǒ zuò liù ge.	zh-CN-YunxiNeural	audio/phase1/p1_noodle_review_04_e3_r1__v005.opus
